04/02/2014 18:56:39	19802875	-0.0266	-0.0686	-0.0423	-0.0268	-0.1023	-0.0425	 0.0104	-0.0497	-0.0768	-0.0561	-0.0643	-0.0409	-0.0755	 0.0117	-0.0300	-0.0441	 0.1069	-0.0633	-0.0776	 0.0008	-0.0837	-0.0731	     OFF
04/02/2014 18:56:39	19802876	-0.0268	-0.0670	-0.0431	-0.0362	-0.1016	-0.0396	 0.0117	-0.0484	-0.0771	-0.0558	-0.0627	-0.0388	-0.0739	 0.0114	-0.0292	-0.0385	 0.1159	-0.0516	-0.0702	 0.0008	-0.0824	-0.0678	     OFF
04/02/2014 18:56:39	19802877	-0.0266	-0.0659	-0.0401	-0.0327	-0.1016	-0.0433	 0.0106	-0.0465	-0.0782	-0.0561	-0.0611	-0.0370	-0.0766	 0.0114	-0.0308	-0.0449	 0.1117	-0.0585	-0.0747	-0.0005	-0.0843	-0.0723	     OFF
04/02/2014 18:56:39	19802878	-0.0276	-0.0654	-0.0359	-0.0234	-0.1042	-0.0489	 0.0080	-0.0439	-0.0790	-0.0556	-0.0593	-0.0322	-0.0766	 0.0120	-0.0295	-0.0455	 0.1117	-0.0619	-0.0766	 0.0013	-0.0795	-0.0720	     OFF
04/02/2014 18:56:39	19802879	-0.0306	-0.0683	-0.0330	-0.0210	-0.0978	-0.0388	 0.0061	-0.0388	-0.0726	-0.0545	-0.0569	-0.0242	-0.0675	 0.0141	-0.0261	-0.0431	 0.1103	-0.0590	-0.0689	 0.0058	-0.0694	-0.0638	     OFF
04/02/2014 18:56:39	19802880	-0.0335	-0.0723	-0.0338	-0.0207	-0.0917	-0.0295	 0.0064	-0.0367	-0.0667	-0.0537	-0.0550	-0.0213	-0.0625	 0.0154	-0.0253	-0.0447	 0.1047	-0.0619	-0.0681	 0.0082	-0.0654	-0.0614	     OFF
04/02/2014 18:56:39	19802881	-0.0351	-0.0752	-0.0375	-0.0239	-0.0936	-0.0290	 0.0082	-0.0370	-0.0665	-0.0526	-0.0526	-0.0213	-0.0609	 0.0160	-0.0250	-0.0428	 0.1074	-0.0619	-0.0654	 0.0090	-0.0654	-0.0606	     OFF
04/02/2014 18:56:39	19802882	-0.0343	-0.0752	-0.0393	-0.0253	-0.0973	-0.0377	 0.0106	-0.0375	-0.0707	-0.0524	-0.0516	-0.0239	-0.0627	 0.0170	-0.0239	-0.0385	 0.1069	-0.0572	-0.0649	 0.0096	-0.0670	-0.0598	     OFF
04/02/2014 18:56:39	19802883	-0.0319	-0.0720	-0.0364	-0.0250	-0.0859	-0.0234	 0.0133	-0.0348	-0.0627	-0.0524	-0.0524	-0.0239	-0.0572	 0.0167	-0.0255	-0.0404	 0.0954	-0.0561	-0.0585	 0.0085	-0.0694	-0.0582	     OFF
04/02/2014 18:56:39	19802884	-0.0295	-0.0694	-0.0359	-0.0255	-0.0784	-0.0088	 0.0125	-0.0330	-0.0542	-0.0521	-0.0529	-0.0218	-0.0508	 0.0157	-0.0263	-0.0388	 0.1074	-0.0513	-0.0529	 0.0080	-0.0699	-0.0553	     OFF
04/02/2014 18:56:39	19802885	-0.0279	-0.0673	-0.0359	-0.0245	-0.0864	-0.0215	 0.0136	-0.0335	-0.0588	-0.0516	-0.0526	-0.0215	-0.0558	 0.0144	-0.0279	-0.0367	 0.1196	-0.0489	-0.0606	 0.0069	-0.0704	-0.0572	     OFF
04/02/2014 18:56:39	19802886	-0.0268	-0.0643	-0.0359	-0.0239	-0.0944	-0.0308	 0.0152	-0.0335	-0.0635	-0.0521	-0.0532	-0.0215	-0.0609	 0.0125	-0.0319	-0.0396	 0.1143	-0.0537	-0.0667	 0.0035	-0.0726	-0.0614	     OFF
04/02/2014 18:56:39	19802887	-0.0263	-0.0617	-0.0311	-0.0226	-0.0888	-0.0282	 0.0152	-0.0303	-0.0614	-0.0542	-0.0548	-0.0194	-0.0606	 0.0106	-0.0338	-0.0399	 0.1199	-0.0548	-0.0665	 0.0011	-0.0718	-0.0611	     OFF
